timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698846618371,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846619376,93250,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846619376,13836,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846619376,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846620381,93251,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846620381,4455,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846620381,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846621385,93256,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846621385,1373,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846621385,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846622389,93260,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846622391,2363,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846622391,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846623399,93262,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846623402,2611,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846623402,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846624409,93215,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846624410,4150,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846624410,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846625416,93219,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846625418,2860,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846625418,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846626421,93223,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846626421,3000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846626421,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846627427,93228,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846627428,2857,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846627428,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846628433,93231,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846628433,2002,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846628433,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846629443,93231,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846629443,2608,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846629443,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846630450,93241,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846630451,3486,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846630451,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846631458,93244,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846631458,4483,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846631458,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846632465,93243,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846632467,3258,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846632467,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846633469,93252,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846633470,2985,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846633470,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846634475,93210,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846634476,2739,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846634476,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846635482,93210,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846635482,5853,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846635482,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846636483,93218,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846636484,2250,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846636484,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846637487,93219,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846637487,2732,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1698846637487,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1698846638493,93229,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1698846638493,3128,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
